Area Codes,All Ages
E01023347,"1,445"
E01023348,"1,695"
E01023365,"1,252"
E01023366,"1,483"
E01023367,"1,190"
E01023368,"1,774"
E01023349,"1,996"
E01023350,"1,807"
E01023351,"1,639"
E01023398,"3,648"
E01023400,"2,078"
E01023383,"1,577"
E01023384,"2,020"
E01023385,"1,685"
E01023409,"1,772"
E01023410,"1,351"
E01023411,"1,511"
E01023412,"1,327"
E01023413,"1,339"
E01023354,"2,095"
E01023379,"1,606"
E01023380,"1,083"
E01023381,"1,204"
E01023382,"1,494"
E01033022,"1,938"
E01033023,"2,014"
E01023386,"1,539"
E01023387,"1,396"
E01023388,"1,597"
E01023389,"1,705"
E01023357,"1,775"
E01023358,"1,512"
E01023359,"1,954"
E01023360,"1,447"
E01023414,"2,085"
E01023415,"1,322"
E01023373,"2,125"
E01023374,"1,467"
E01023375,"1,552"
E01023376,"1,253"
E01023377,"1,257"
E01023378,"1,674"
E01023406,"1,931"
E01023407,"1,690"
E01023408,"1,649"
E07000242,"147,080"
E01023462,"1,342"
E01023464,"2,800"
E01023465,"1,533"
E01023466,"1,989"
E01023467,"2,412"
E01023494,"1,250"
E01023495,"1,303"
E01023508,"1,616"
E01023509,"1,451"
E01023452,"1,357"
E01023453,"1,639"
E01023454,"1,250"
E01023455,"1,340"
E01023463,"1,247"
E01023493,"2,535"
E01023449,"1,809"
E01023450,"2,314"
E01023451,"2,321"
E01023438,"1,575"
E01023439,"1,441"
E01023440,"1,753"
E01023441,"1,584"
E01023442,"2,405"
E01023498,"2,828"
E01023506,"1,559"
E01023507,"1,691"
E01023443,"1,437"
E01023444,"1,710"
E01023445,"1,857"
E01023446,"2,480"
E01023447,"1,303"
E01023448,"1,889"
E01023456,"1,383"
E01023457,"1,520"
E01023458,"1,465"
E01023459,"1,372"
E01023460,"1,386"
E01023461,"1,499"
E01023491,"1,394"
E01023492,"1,891"
E01023496,"1,316"
E01023497,"1,629"
E01023485,"2,318"
E01023486,"2,611"
E01033609,"2,701"
E01023499,"2,194"
E01023500,"1,811"
E01023501,"1,580"
E01023502,"1,811"
E01023503,"1,718"
E01023512,"2,150"
E01023513,"1,507"
E01023514,"2,071"
E01023518,"2,270"
E01023519,"1,854"
E01023520,"1,660"
E01023510,"1,581"
E01023511,"1,676"
E01023515,"1,660"
E01023516,"2,080"
E01023517,"1,495"
E01023470,"1,892"
E01023471,"1,450"
E01023472,"1,385"
E01023473,"1,764"
E01023474,"1,637"
E01023487,"1,492"
E01023488,"1,455"
E01023489,"1,327"
E01023490,"1,286"
E01023482,"1,977"
E01023483,"2,374"
E01023484,"1,546"
E01023475,"1,476"
E01023476,"1,640"
E01023477,"2,213"
E01023478,"2,476"
E01023479,"1,621"
E01023468,"1,434"
E01023469,"1,448"
E01023480,"1,665"
E01023481,"1,690"
E01023504,"1,476"
E01023505,"1,733"
E07000098,"104,031"
E01023576,"1,549"
E01023577,"1,686"
E01023578,"1,707"
E01023579,"1,429"
E01023580,"1,962"
E01023567,"2,044"
E01023568,"1,507"
E01023569,"1,707"
E01023570,"1,523"
E01023571,"1,585"
E01023572,"1,491"
E01023573,"1,272"
E01023574,"1,647"
E01023575,"1,656"
E01023581,"1,321"
E01023582,"1,708"
E01023583,"1,414"
E01023584,"1,096"
E01023523,"1,693"
E01023524,"1,482"
E01023525,"1,718"
E01023526,"1,751"
E01023527,"1,491"
E01023534,"1,702"
E01023535,"1,837"
E01023536,"1,550"
E01023537,"1,993"
E01023538,"1,716"
E01023529,"1,521"
E01023530,"1,387"
E01023531,"2,174"
E01023532,"1,690"
E01023533,"1,717"
E01023552,"1,656"
E01023553,"2,383"
E01023554,"1,723"
E01023555,"1,758"
E01023544,"1,187"
E01023545,"1,529"
E01023546,"1,816"
E01023547,"1,756"
E01023528,"1,564"
E01023564,"1,737"
E01023565,"1,813"
E01023566,"1,555"
E01023539,"3,115"
E01023540,"1,848"
E01023541,"2,164"
E01023542,"1,837"
E01023543,"1,359"
E01023558,"1,613"
E01023559,"1,413"
E01023560,"1,875"
E01023561,"1,733"
E01023562,"1,585"
E01023563,"1,690"
E01023548,"1,818"
E01023549,"1,609"
E01023550,"1,743"
E01023551,"1,451"
E01023556,"1,494"
E01023557,"1,481"
E07000099,"133,321"
E01023660,"2,412"
E01023661,"1,384"
E01023662,"1,959"
E01023654,"1,567"
E01023655,"1,948"
E01023656,"2,218"
E01023657,"2,449"
E01023658,"1,621"
E01023659,"1,353"
E01023635,"1,457"
E01023636,"1,850"
E01023637,"1,686"
E01023638,"1,727"
E01023587,"1,113"
E01023588,"1,315"
E01023589,"1,723"
E01023590,"1,859"
E01023591,"1,480"
E01023592,"1,644"
E01023593,"1,536"
E01023585,"1,177"
E01023586,"1,559"
E01023597,"1,257"
E01023598,"1,428"
E01023600,"1,377"
E01023663,"2,166"
E01033024,"1,614"
E01033025,"1,370"
E01033026,"1,609"
E01033027,"1,833"
E01023630,"2,139"
E01023631,"1,700"
E01023632,"1,719"
E01023633,"1,420"
E01023634,"1,245"
E01023649,"1,385"
E01023650,"1,618"
E01023651,"1,318"
E01023652,"1,443"
E01023644,"1,664"
E01023645,"1,620"
E01023646,"1,564"
E01023647,"1,418"
E01023648,"1,234"
E01023639,"1,330"
E01023640,"1,201"
E01023641,"1,360"
E01023642,"1,332"
E01023643,"1,267"
E01023601,"2,366"
E01023602,"1,636"
E01023603,"1,630"
E01023604,"1,350"
E01023605,"1,506"
E01023617,"1,584"
E01023618,"1,654"
E01023619,"1,742"
E01023620,"1,364"
E01023621,"1,361"
E01023611,"1,664"
E01023612,"1,798"
E01023613,"1,663"
E01023614,"1,998"
E01023615,"1,842"
E01023616,"2,468"
E01023606,"1,756"
E01023607,"1,500"
E01023608,"1,553"
E01023609,"1,683"
E01023610,"1,421"
E01023594,"2,283"
E01023622,"1,182"
E01023623,"1,540"
E01023624,"1,443"
E01023625,"1,094"
E01023653,"2,333"
E01023595,"1,619"
E01023596,"1,101"
E01023626,"2,190"
E01023627,"1,789"
E01023628,"1,784"
E01023629,"1,756"
E07000240,"147,095"
E01023690,"1,748"
E01023691,"1,581"
E01023692,"1,382"
E01023693,"1,460"
E01023694,"1,617"
E01023685,"1,691"
E01023686,"1,617"
E01023687,"1,563"
E01023688,"1,526"
E01023689,"1,497"
E01023699,"1,538"
E01023700,"1,412"
E01023701,"1,761"
E01023702,"1,737"
E01023703,"1,537"
E01023746,"1,588"
E01023747,"1,772"
E01023748,"1,408"
E01023749,"1,837"
E01023695,"1,564"
E01023696,"1,737"
E01023697,"1,838"
E01023698,"1,561"
E01023722,"1,478"
E01023723,"1,741"
E01023724,"1,643"
E01023725,"1,517"
E01023713,"1,973"
E01023734,"1,614"
E01023735,"1,703"
E01023736,"1,549"
E01023709,"1,722"
E01023710,"1,619"
E01023711,"1,572"
E01023712,"1,797"
E01023669,"1,719"
E01023670,"2,067"
E01023671,"1,974"
E01023672,"2,006"
E01023673,"1,466"
E01023714,"1,798"
E01023715,"1,640"
E01023716,"2,146"
E01023666,"1,904"
E01023674,"1,925"
E01023675,"1,338"
E01023676,"2,835"
E01023726,"1,870"
E01023727,"2,236"
E01023728,"2,300"
E01023729,"2,539"
E01023664,"1,796"
E01023665,"1,656"
E01023667,"1,536"
E01023668,"1,449"
E01023742,"1,894"
E01023743,"1,954"
E01023744,"1,549"
E01023745,"1,864"
E01023677,"1,436"
E01023678,"1,899"
E01023679,"1,548"
E01023680,"1,436"
E01023681,"1,749"
E01023682,"1,712"
E01023683,"1,768"
E01023684,"1,684"
E01023737,"1,391"
E01023738,"1,564"
E01023739,"1,590"
E01023740,"1,377"
E01023741,"1,683"
E01023704,"1,539"
E01023705,"1,756"
E01023706,"1,713"
E01023708,"1,477"
E01033028,"1,505"
E01033029,"1,730"
E01023718,"1,759"
E01023719,"1,221"
E01023720,"1,973"
E01023721,"1,439"
E01023717,"1,222"
E01023730,"1,729"
E01023731,"1,469"
E01023732,"1,738"
E01023733,"1,627"
E07000243,"87,739"
E01023787,"1,452"
E01023788,"1,603"
E01023789,"2,706"
E01023790,"1,771"
E01023776,"2,857"
E01023777,"1,886"
E01023778,"1,685"
E01023799,"1,351"
E01023800,"2,167"
E01023801,"2,426"
E01023771,"1,581"
E01023772,"1,782"
E01023773,"1,401"
E01023774,"1,650"
E01023767,"1,417"
E01023768,"1,595"
E01023769,"1,695"
E01023770,"1,512"
E01023795,"1,581"
E01023796,"1,487"
E01023797,"1,308"
E01023798,"1,543"
E01023775,"2,180"
E01023779,"1,837"
E01023780,"1,425"
E01023781,"1,879"
E01023782,"1,350"
E01023759,"1,500"
E01023760,"1,559"
E01023761,"2,324"
E01023762,"1,601"
E01023755,"1,597"
E01023756,"1,700"
E01023757,"1,941"
E01023758,"2,271"
E01023750,"1,248"
E01023751,"1,128"
E01023752,"1,360"
E01023753,"1,695"
E01023754,"1,334"
E01023791,"1,640"
E01023792,"1,676"
E01023793,"1,522"
E01023794,"1,593"
E01023783,"1,683"
E01023784,"1,617"
E01023785,"1,916"
E01023786,"1,714"
E01023763,"1,533"
E01023764,"1,391"
E01023765,"1,461"
E01023766,"1,608"
E07000102,"92,641"
E01023802,"1,736"
E01023803,"1,558"
E01023804,"1,530"
E01023807,"1,551"
E01023808,"2,657"
E01023829,"1,746"
E01023830,"1,485"
E01023832,"1,709"
E01023833,"3,520"
E01023834,"1,646"
E01023823,"1,694"
E01023824,"2,163"
E01023831,"2,160"
E01023854,"1,888"
E01023812,"1,530"
E01023813,"1,533"
E01023814,"1,203"
E01023851,"1,918"
E01023815,"1,585"
E01023816,"1,322"
E01023817,"1,491"
E01023818,"1,444"
E01023819,"1,718"
E01023820,"1,323"
E01023821,"1,300"
E01023822,"1,373"
E01023825,"2,372"
E01023826,"1,625"
E01023847,"1,877"
E01023848,"1,804"
E01023850,"1,609"
E01023852,"1,517"
E01023853,"2,077"
E01023827,"2,409"
E01023828,"1,579"
E01023845,"1,809"
E01023846,"1,553"
E01023835,"1,429"
E01023836,"1,355"
E01023837,"1,607"
E01023838,"1,291"
E01023805,"1,710"
E01023809,"1,775"
E01023810,"1,751"
E01023811,"1,500"
E01023839,"2,259"
E01023840,"2,114"
E01023841,"1,605"
E01023849,"1,399"
E01023806,"2,323"
E01023842,"1,697"
E01023843,"2,110"
E01023844,"1,702"
E07000103,"96,675"
E01023904,"2,054"
E01023905,"2,128"
E01023906,"1,489"
E01023907,"1,726"
E01023890,"1,292"
E01023891,"1,452"
E01023892,"1,317"
E01023893,"1,739"
E01023894,"1,388"
E01023873,"1,286"
E01023874,"1,296"
E01023875,"2,070"
E01023876,"1,922"
E01023877,"1,670"
E01023868,"1,836"
E01023869,"1,369"
E01023870,"1,560"
E01023871,"1,683"
E01023872,"1,665"
E01023895,"1,749"
E01023896,"1,241"
E01023897,"1,475"
E01023898,"1,510"
E01023855,"2,012"
E01023856,"2,493"
E01023857,"1,736"
E01023858,"1,834"
E01023878,"2,022"
E01023879,"3,070"
E01023880,"2,043"
E01023881,"1,644"
E01023886,"2,985"
E01023887,"1,686"
E01023888,"1,761"
E01023889,"1,752"
E01023859,"2,483"
E01023860,"1,985"
E01023861,"3,098"
E01023862,"2,554"
E01023899,"1,804"
E01023900,"1,500"
E01023901,"2,075"
E01023902,"1,718"
E01023903,"1,680"
E01023863,"1,691"
E01023864,"1,631"
E01023865,"1,742"
E01023866,"1,481"
E01023867,"2,544"
E01023882,"1,518"
E01023883,"1,661"
E01023884,"1,815"
E01023885,"1,740"
E07000241,"122,274"
E01023965,"1,441"
E01023966,"1,646"
E01023967,"1,578"
E01023971,"1,647"
E01023968,"1,295"
E01023969,"1,426"
E01023970,"1,734"
E01033310,"1,791"
E01033313,"1,540"
E01023959,"1,458"
E01023960,"1,662"
E01023961,"1,529"
E01023962,"1,519"
E01023912,"1,483"
E01023913,"1,382"
E01023914,"1,712"
E01023915,"1,636"
E01023950,"1,576"
E01023951,"1,723"
E01023952,"1,718"
E01023953,"1,524"
E01023916,"1,751"
E01023917,"1,778"
E01023918,"1,910"
E01023919,"1,655"
E01023954,"2,120"
E01023955,"1,447"
E01023956,"1,432"
E01023957,"1,577"
E01023958,"1,520"
E01023943,"1,570"
E01023944,"2,232"
E01023945,"1,643"
E01023946,"1,699"
E01023939,"1,350"
E01023940,"1,919"
E01023941,"2,995"
E01023942,"1,845"
E01023929,"1,779"
E01023930,"1,783"
E01023938,"2,876"
E01033308,"3,739"
E01033311,"1,655"
E01033314,"2,707"
E01023924,"1,870"
E01023925,"1,453"
E01023926,"1,779"
E01023927,"2,002"
E01023920,"1,890"
E01023921,"2,534"
E01023922,"2,031"
E01023923,"2,409"
E01023932,"2,162"
E01023934,"1,989"
E01023935,"2,725"
E01023936,"2,648"
E01023937,"1,612"
E01023933,"1,641"
E01023963,"2,481"
E01023964,"1,658"
E01023908,"1,564"
E01023909,"1,386"
E01023910,"1,404"
E01023911,"1,629"
E01023947,"1,669"
E01023948,"1,653"
E01023949,"2,083"
E07000143,"138,602"
E01026436,"2,352"
E01026461,"1,539"
E01026483,"1,192"
E01033042,"2,358"
E01026442,"2,244"
E01026443,"2,129"
E01026445,"2,292"
E01026462,"2,355"
E01026428,"2,650"
E01026429,"1,446"
E01026430,"2,218"
E01026431,"1,206"
E01026446,"2,087"
E01026452,"1,677"
E01026453,"1,606"
E01026454,"1,611"
E01026425,"1,936"
E01026426,"2,483"
E01026427,"2,522"
E01026432,"1,395"
E01026433,"1,499"
E01026434,"1,961"
E01026479,"1,547"
E01026480,"1,505"
E01026481,"1,249"
E01026484,"1,529"
E01026485,"1,168"
E01026455,"2,445"
E01026456,"1,178"
E01026457,"1,332"
E01026458,"1,547"
E01026459,"1,550"
E01026437,"1,199"
E01026438,"1,027"
E01026451,"2,199"
E01026495,"1,322"
E01026496,"1,073"
E01026486,"1,589"
E01026487,"1,827"
E01026488,"1,380"
E01026489,"1,407"
E01026490,"1,695"
E01026419,"1,256"
E01026420,"1,084"
E01026464,"1,267"
E01026491,"2,140"
E01033040,"2,270"
E01033041,"1,216"
E01026422,"2,382"
E01026423,"1,924"
E01026447,"1,735"
E01026449,"1,975"
E01026450,"1,830"
E01026424,"2,217"
E01026444,"2,079"
E01026492,"1,320"
E01026493,"1,257"
E01026421,"1,741"
E01026435,"2,267"
E01026448,"2,490"
E01026439,"1,656"
E01026440,"1,268"
E01026441,"1,549"
E01026494,"2,338"
E01026465,"2,019"
E01026466,"2,036"
E01026467,"2,509"
E01026468,"2,477"
E01026469,"1,806"
E01026470,"3,169"
E01026471,"1,268"
E01026472,"1,224"
E01026473,"1,464"
E01026474,"2,124"
E01026475,"1,478"
E01026476,"1,667"
E01026477,"1,705"
E01026478,"1,869"
E07000144,"128,535"
E01026499,"1,574"
E01026500,"1,542"
E01026501,"1,612"
E01026502,"1,866"
E01026503,"1,576"
E01026522,"1,468"
E01026523,"1,885"
E01026524,"1,514"
E01026525,"1,256"
E01026547,"1,410"
E01026548,"1,308"
E01026514,"1,650"
E01026515,"1,138"
E01026516,"1,207"
E01026517,"1,576"
E01026533,"1,252"
E01026534,"1,758"
E01026535,"2,101"
E01026536,"1,726"
E01026537,"1,559"
E01026549,"1,847"
E01026550,"1,148"
E01026551,"1,196"
E01026552,"1,415"
E01026562,"1,241"
E01026563,"1,599"
E01026564,"1,671"
E01026565,"1,093"
E01026566,"1,492"
E01026567,"1,591"
E01026568,"1,537"
E01026518,"1,200"
E01026519,"1,662"
E01026520,"1,074"
E01026521,"1,359"
E01026545,"1,912"
E01026546,"1,461"
E01026578,"2,026"
E01026579,"1,546"
E01026580,"1,800"
E01026540,"1,390"
E01026541,"2,575"
E01026542,"1,429"
E01026543,"1,438"
E01026544,"1,625"
E01026526,"1,359"
E01026527,"1,461"
E01026528,"1,405"
E01026529,"1,598"
E01026530,"1,764"
E01026531,"1,708"
E01026532,"1,849"
E01026553,"1,389"
E01026554,"1,155"
E01026555,"1,499"
E01026556,"1,450"
E01026557,"1,347"
E01026558,"1,301"
E01026559,"1,570"
E01026560,"1,323"
E01026561,"1,894"
E01026504,"1,562"
E01026505,"1,465"
E01026506,"1,481"
E01026507,"1,371"
E01026512,"1,303"
E01026513,"1,456"
E01026569,"1,447"
E01026570,"1,567"
E01026571,"1,441"
E01026572,"1,437"
E01026573,"1,334"
E01026574,"1,730"
E01026575,"1,780"
E01026576,"2,121"
E01026577,"1,660"
E01026508,"1,429"
E01026509,"1,824"
E01026510,"1,643"
E01026511,"1,176"
E01026497,"1,414"
E01026498,"1,370"
E01026538,"1,518"
E01026539,"1,629"
E07000145,"99,417"
E01026605,"1,747"
E01026606,"1,545"
E01026607,"1,604"
E01026627,"1,366"
E01026628,"1,408"
E01026629,"1,479"
E01026608,"1,367"
E01026609,"1,147"
E01026636,"1,535"
E01026637,"2,032"
E01026638,"1,568"
E01026589,"1,384"
E01026590,"1,411"
E01026591,"1,663"
E01026592,"1,420"
E01026593,"1,332"
E01026594,"1,882"
E01026599,"1,332"
E01026639,"1,647"
E01026640,"1,545"
E01026641,"1,461"
E01026595,"1,818"
E01026596,"1,697"
E01026597,"2,075"
E01026598,"1,964"
E01026622,"1,654"
E01026623,"1,861"
E01026624,"2,074"
E01026625,"1,865"
E01026626,"2,137"
E01026600,"1,535"
E01026633,"1,989"
E01026634,"1,586"
E01026635,"2,371"
E01026581,"1,604"
E01026582,"2,082"
E01026583,"1,359"
E01026584,"1,430"
E01026601,"1,462"
E01026602,"1,503"
E01026603,"1,597"
E01026604,"1,617"
E01026632,"1,730"
E01026610,"1,431"
E01026611,"1,534"
E01026612,"2,418"
E01026630,"1,689"
E01026631,"1,760"
E01026617,"1,190"
E01026618,"1,648"
E01026619,"1,516"
E01026620,"1,403"
E01026621,"1,572"
E01026613,"1,251"
E01026614,"1,600"
E01026615,"1,306"
E01026616,"1,237"
E01026585,"1,242"
E01026586,"1,030"
E01026587,"2,181"
E01026588,"2,524"
E07000146,"151,945"
E01026680,"1,512"
E01026681,"1,285"
E01026682,"1,200"
E01026683,"1,251"
E01026645,"1,286"
E01026646,"1,606"
E01026656,"1,865"
E01026695,"2,184"
E01026676,"1,613"
E01026677,"1,461"
E01026678,"1,575"
E01026701,"1,692"
E01026702,"1,215"
E01026703,"1,140"
E01026653,"1,771"
E01026654,"1,578"
E01026655,"1,346"
E01026718,"2,296"
E01026691,"1,184"
E01026692,"1,211"
E01026708,"1,350"
E01026709,"1,995"
E01026710,"1,184"
E01026669,"1,459"
E01026670,"1,660"
E01026671,"1,379"
E01026672,"1,385"
E01026673,"1,476"
E01026687,"1,815"
E01026688,"1,676"
E01026689,"1,664"
E01026690,"1,537"
E01026647,"2,151"
E01026711,"1,502"
E01026712,"1,589"
E01026713,"1,689"
E01026666,"2,050"
E01026667,"1,482"
E01026668,"1,659"
E01026693,"2,224"
E01026662,"2,924"
E01026663,"1,820"
E01026664,"2,355"
E01026714,"2,312"
E01026698,"2,288"
E01026699,"1,543"
E01026700,"1,626"
E01026704,"2,001"
E01026705,"1,779"
E01026706,"1,878"
E01026665,"2,313"
E01026674,"1,051"
E01026675,"1,242"
E01026694,"2,507"
E01026684,"1,172"
E01026685,"1,375"
E01026719,"2,271"
E01026720,"1,308"
E01026721,"1,292"
E01026642,"1,394"
E01026643,"1,399"
E01026644,"2,703"
E01026723,"1,704"
E01026724,"1,799"
E01026725,"1,419"
E01026696,"1,149"
E01026697,"1,139"
E01026722,"2,568"
E01026726,"2,114"
E01026659,"1,659"
E01026660,"1,669"
E01026661,"1,501"
E01026715,"1,525"
E01026716,"1,888"
E01026717,"1,541"
E01026686,"2,389"
E01026707,"2,140"
E01033036,"1,401"
E01033037,"1,812"
E01033038,"2,127"
E01033039,"1,115"
E01026679,"2,432"
E01026727,"2,584"
E01026728,"2,400"
E01026648,"1,546"
E01026649,"1,631"
E01026650,"1,292"
E01026651,"2,335"
E01026652,"1,316"
E07000147,"104,067"
E01026770,"1,991"
E01026771,"1,587"
E01026772,"1,719"
E01026773,"2,082"
E01026739,"2,016"
E01026763,"1,358"
E01026764,"1,245"
E01026765,"1,317"
E01026734,"1,149"
E01026735,"1,174"
E01026736,"1,252"
E01026777,"1,164"
E01026778,"1,483"
E01026779,"1,450"
E01026741,"1,754"
E01026742,"1,744"
E01026743,"2,237"
E01026762,"2,578"
E01026766,"2,339"
E01026781,"2,119"
E01026731,"1,097"
E01026732,"1,285"
E01026733,"2,423"
E01026737,"2,357"
E01026738,"2,479"
E01026750,"1,315"
E01026751,"1,433"
E01026752,"1,438"
E01026729,"2,313"
E01026730,"2,583"
E01026788,"1,244"
E01026780,"2,634"
E01026782,"2,096"
E01026787,992
E01026753,"1,671"
E01026754,"1,432"
E01026755,"1,178"
E01026756,"1,291"
E01026757,"1,440"
E01026758,"1,389"
E01026759,"1,430"
E01026760,"1,385"
E01026761,"1,488"
E01026745,"1,792"
E01026746,"1,674"
E01026747,"1,346"
E01026748,"1,428"
E01026749,"1,557"
E01026740,"2,406"
E01026767,"1,702"
E01026768,"2,077"
E01026789,"1,260"
E01026790,"1,240"
E01026774,"1,602"
E01026775,"1,262"
E01026776,"1,742"
E01026786,"2,134"
E01026744,"2,212"
E01026769,"2,109"
E01026783,"1,844"
E01026784,"1,140"
E01026785,"1,389"
E07000148,"140,353"
E01026797,"2,676"
E01026798,"1,518"
E01026799,"1,493"
E01026800,"2,126"
E01026801,"1,693"
E01026802,"1,617"
E01026828,"1,811"
E01026829,"2,179"
E01026830,"1,330"
E01026831,"1,220"
E01026832,"1,532"
E01026833,"1,544"
E01026834,"1,529"
E01026841,"1,447"
E01026842,"1,677"
E01026843,"1,833"
E01026844,"1,797"
E01026845,"1,500"
E01026846,"1,724"
E01026803,"1,502"
E01026804,"1,499"
E01026805,"1,510"
E01026806,"1,496"
E01026807,"1,171"
E01026808,"1,309"
E01026809,"1,456"
E01026791,"1,520"
E01026792,"1,367"
E01026793,"1,917"
E01026794,"1,963"
E01026796,"1,838"
E01033435,"1,983"
E01033436,"1,474"
E01026863,"1,941"
E01026864,"1,556"
E01026865,"2,123"
E01026866,"1,646"
E01026867,"1,664"
E01026868,"1,753"
E01026869,"1,479"
E01026822,"2,386"
E01026823,"2,155"
E01026824,"1,569"
E01026825,"1,386"
E01026826,"1,551"
E01026827,"1,592"
E01026835,"1,560"
E01026836,"1,616"
E01026837,"1,494"
E01026838,"1,559"
E01026839,"1,716"
E01026840,"1,715"
E01026858,"1,635"
E01026859,"1,654"
E01026860,"5,116"
E01026861,"2,123"
E01026862,"1,586"
E01026852,"1,346"
E01026853,"1,886"
E01026855,"1,734"
E01026856,"1,945"
E01026857,"1,546"
E01033434,"1,322"
E01033437,"1,493"
E01026810,"1,438"
E01026811,"1,500"
E01026812,"1,512"
E01026813,"1,404"
E01026814,"1,524"
E01026815,"1,450"
E01026816,"1,840"
E01026817,"1,435"
E01026818,"1,452"
E01026819,"1,444"
E01026820,"1,688"
E01026821,"1,507"
E01033438,"1,757"
E01033439,"1,690"
E01033440,"1,304"
E01033441,"1,590"
E01026848,"1,850"
E01026849,"1,869"
E01026850,"2,001"
E07000149,"135,471"
E01026916,"2,040"
E01026917,"1,404"
E01026918,"1,676"
E01026924,"1,483"
E01026925,"2,705"
E01033538,"4,777"
E01033540,"1,520"
E01026881,"1,825"
E01026882,"3,112"
E01026883,"1,823"
E01026895,"1,597"
E01026896,"1,184"
E01026905,"1,077"
E01026906,"1,597"
E01026907,"1,869"
E01026908,"1,476"
E01026909,"1,446"
E01026910,"1,595"
E01026947,"1,315"
E01026948,"2,107"
E01026870,"1,610"
E01026871,"1,266"
E01026921,"1,335"
E01026922,"1,486"
E01026875,"1,156"
E01026876,"1,546"
E01026926,"2,017"
E01026927,"1,922"
E01026928,"1,735"
E01026936,"1,520"
E01026937,"1,484"
E01026884,"1,292"
E01026885,"1,437"
E01026933,"4,331"
E01026945,"2,279"
E01026946,"1,074"
E01026879,"1,188"
E01026880,"1,469"
